CustId,Education,MaritalStat,AnnualInc,NumKids,NumTeen,DateEnrol,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Age,Age Group,Income Bracket
8754,PhD,Together,45068.0,0,1,2013-05-16,25,14,0,3,0,0,1,1,0,2,7,0,0,0,0,0,0,47,40-50,40K-50K
8755,Master,Married,68657.0,0,0,2013-02-20,4,482,34,471,119,68,1,3,5,9,7,0,0,0,0,0,0,75,70-80,60K-70K
8773,Master,Together,57420.0,0,1,2013-06-25,22,280,0,18,0,0,3,5,1,6,7,0,1,0,0,0,0,50,40-50,50K-60K
8775,Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,3,3,1,3,7,0,0,0,0,0,0,52,50-60,30K-40K
8779,Undergraduate,Married,36145.0,1,0,2013-06-16,13,56,4,76,17,1,4,4,1,3,9,1,0,0,0,0,0,36,30-40,30K-40K
8780,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,2,3,5,8,3,0,0,0,0,0,0,71,70-80,50K-60K
8783,Graduation,Married,57045.0,0,1,2012-08-09,40,296,13,104,11,13,3,4,2,9,3,0,0,0,0,0,0,71,70-80,50K-60K
8786,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10,0,4,6,1,7,6,0,0,0,0,0,0,65,60-70,60K-70K
8789,Undergraduate,Married,59060.0,1,0,2014-11-01,77,35,40,111,36,40,3,3,1,7,4,0,0,0,0,0,0,32,30-40,50K-60K
8799,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,1,4,7,0,0,0,0,0,0,37,30-40,30K-40K
8800,PhD,Divorced,48948.0,0,0,2013-01-02,53,437,8,206,160,49,2,7,10,5,6,1,0,0,0,0,0,78,70-80,40K-50K
8805,Graduation,Single,48904.0,0,1,2012-02-12,1,283,10,38,0,13,4,7,2,4,8,0,0,0,0,0,0,61,60-70,40K-50K
8812,Undergraduate,Divorced,13533.0,1,0,2013-10-03,45,12,3,8,8,0,2,2,0,3,7,0,0,0,0,0,0,42,40-50,Below 20K
8825,Graduation,Together,51195.0,1,1,2013-01-04,46,230,14,156,82,24,8,9,2,5,8,0,0,0,0,0,0,59,50-60,50K-60K
8832,Master,Together,37509.0,1,0,2012-12-09,24,37,5,56,12,8,2,3,0,4,7,0,0,0,0,0,0,45,40-50,30K-40K
8842,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,3,2,0,3,7,0,0,0,0,0,0,50,40-50,30K-40K
8852,Graduation,Married,61064.0,0,1,2012-08-31,80,387,126,342,0,45,5,8,4,11,6,0,0,0,0,0,0,45,40-50,60K-70K
8858,PhD,Married,44325.0,0,1,2013-07-03,69,516,0,21,0,0,4,8,2,7,8,0,1,0,0,0,0,49,40-50,40K-50K
8867,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,1,4,10,5,3,0,0,0,0,0,0,33,30-40,60K-70K
8870,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,6,6,1,5,8,0,0,0,0,0,0,37,30-40,30K-40K
8876,PhD,Together,33629.0,1,1,2012-08-08,49,132,0,16,0,0,5,3,1,4,9,0,0,0,0,0,0,58,50-60,30K-40K
8890,PhD,Divorced,65808.0,1,1,2014-05-30,1,155,7,80,13,7,3,5,1,5,6,0,0,0,0,0,0,50,40-50,60K-70K
8895,Graduation,Single,70596.0,0,0,2012-05-10,68,347,44,534,17,0,1,3,5,12,2,0,0,0,0,0,0,36,30-40,70K-80K
8897,Graduation,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,8,7,3,7,8,0,0,0,0,0,0,56,50-60,40K-50K
8908,Graduation,Married,87195.0,0,0,2014-08-05,35,217,76,690,50,26,1,3,11,5,1,0,0,0,0,0,0,62,60-70,80K-90K
8910,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,5,4,1,6,8,0,0,0,0,0,0,66,60-70,40K-50K
8911,PhD,Married,56320.0,0,1,2013-08-04,11,201,53,172,116,77,3,5,4,9,4,0,0,0,0,0,0,54,50-60,50K-60K
8916,Graduation,Divorced,36627.0,2,0,2013-07-23,78,9,1,5,0,0,1,0,0,3,5,0,0,0,0,0,0,46,40-50,30K-40K
8920,Master,Single,59235.0,1,0,2013-12-01,4,448,40,469,80,0,3,11,2,12,7,0,0,0,0,0,0,54,50-60,50K-60K
8923,Graduation,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,1,6,7,7,3,0,0,0,0,0,0,48,40-50,80K-90K
8925,Master,Married,70053.0,0,1,2013-03-07,38,512,53,98,81,179,3,8,5,10,5,0,0,0,0,0,0,56,50-60,70K-80K
8931,Graduation,Together,83033.0,1,0,2014-05-18,82,812,99,431,237,149,1,11,4,10,5,0,0,0,1,0,0,35,30-40,80K-90K
8932,Master,Together,65176.0,0,1,2012-10-29,57,960,28,183,220,70,4,9,6,6,6,0,0,0,0,0,0,52,50-60,60K-70K
8933,Undergraduate,Married,32146.0,1,0,2014-12-05,16,26,3,23,4,7,2,2,0,4,6,0,0,0,0,0,0,38,30-40,30K-40K
8939,Graduation,Divorced,61250.0,0,1,2012-12-16,49,382,138,65,60,26,6,5,2,12,5,0,0,0,0,0,0,62,60-70,60K-70K
8945,Graduation,Divorced,54137.0,0,1,2013-08-16,46,171,0,11,0,1,2,4,1,4,6,0,0,0,0,0,0,51,50-60,50K-60K
8952,Master,Married,65569.0,0,1,2012-05-11,96,397,46,288,20,38,2,6,5,10,3,0,0,0,0,0,0,68,60-70,60K-70K
8953,Master,Single,35791.0,2,1,2013-06-05,94,27,0,5,0,0,2,1,0,3,8,0,0,0,0,0,0,56,50-60,30K-40K
8955,PhD,Together,40451.0,0,2,2014-02-16,54,35,0,4,0,0,1,1,1,2,5,1,0,0,0,0,0,64,60-70,40K-50K
8957,Undergraduate,Single,64831.0,1,1,2013-10-06,51,480,86,249,75,86,8,6,3,5,6,0,0,0,0,0,0,69,60-70,60K-70K
8962,Master,Married,44319.0,1,1,2014-04-17,18,26,0,8,0,0,2,2,0,3,5,0,0,0,0,0,0,46,40-50,40K-50K
8969,Graduation,Married,71855.0,0,1,2013-01-16,59,548,31,422,0,112,4,5,5,11,3,0,0,0,0,0,0,44,40-50,70K-80K
8970,PhD,Married,62010.0,0,1,2012-10-23,93,371,22,39,6,0,4,6,2,7,5,0,0,0,0,0,0,49,40-50,60K-70K
8975,Graduation,Married,19514.0,1,1,2014-01-26,47,14,3,21,2,1,4,3,1,2,8,1,0,0,0,0,0,53,50-60,Below 20K
8977,Basic,Single,16581.0,0,0,2013-12-01,51,1,3,4,2,3,1,0,0,3,4,0,0,0,0,0,0,36,30-40,Below 20K
8985,Undergraduate,Together,68316.0,0,1,2012-04-11,54,806,80,161,120,11,5,10,7,10,6,0,0,0,0,0,0,57,50-60,60K-70K
8996,PhD,Married,,2,1,2012-11-19,4,230,42,192,49,37,12,7,2,8,9,0,0,0,0,0,0,64,60-70,
9010,Master,Married,83151.0,0,0,2013-10-02,80,968,147,842,137,42,1,5,7,10,2,1,0,1,1,0,0,49,40-50,80K-90K
9014,Graduation,Married,37085.0,1,1,2014-06-26,65,39,1,16,2,0,4,3,0,3,8,0,0,0,0,0,0,46,40-50,30K-40K
9029,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,1,2,8,12,1,0,0,0,0,0,0,49,40-50,70K-80K
9058,Graduation,Widow,79800.0,0,0,2012-09-23,65,1060,21,530,32,0,1,5,11,5,3,1,0,1,1,0,0,66,60-70,70K-80K
9064,Graduation,Married,69109.0,0,0,2012-09-11,10,823,25,459,124,29,1,6,6,7,4,0,0,1,0,0,0,39,30-40,60K-70K
9076,PhD,Married,30732.0,1,0,2013-05-01,44,155,1,25,0,1,4,4,1,4,8,0,0,0,0,0,0,41,40-50,30K-40K
9080,PhD,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,0,3,8,0,0,0,0,0,0,49,40-50,30K-40K
9081,Graduation,Single,20518.0,1,0,2014-05-18,58,4,1,6,4,1,1,1,1,2,5,0,0,0,0,0,0,33,30-40,20K-30K
9094,Undergraduate,Married,62972.0,0,1,2012-03-08,39,313,15,47,20,0,2,7,4,3,6,0,0,0,0,0,0,66,60-70,60K-70K
9097,Graduation,Divorced,46086.0,0,1,2013-03-11,34,244,8,32,7,2,4,3,1,8,4,0,0,0,0,0,0,65,60-70,40K-50K
9119,Graduation,Together,60905.0,0,1,2013-05-12,27,208,17,76,36,17,2,3,3,7,2,0,0,0,0,0,0,71,70-80,60K-70K
9120,Graduation,Single,66565.0,0,1,2012-05-12,80,747,10,161,65,40,4,4,2,9,8,0,0,0,0,0,0,59,50-60,60K-70K
9121,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,2,5,3,6,6,0,1,1,1,0,0,49,40-50,80K-90K
9135,Graduation,Together,27203.0,1,1,2012-06-08,92,13,2,21,4,0,2,1,1,2,8,0,0,0,0,0,0,71,70-80,20K-30K
9140,Undergraduate,Together,50523.0,1,1,2013-12-25,89,51,4,24,4,7,2,2,0,4,6,0,0,0,0,0,0,61,60-70,50K-60K
9145,Graduation,Single,72504.0,0,1,2013-06-04,43,604,26,470,123,161,2,5,9,6,2,0,0,0,0,0,0,49,40-50,70K-80K
9150,PhD,Single,48918.0,1,1,2014-12-04,21,52,0,9,0,0,2,1,0,4,4,0,0,0,0,0,0,58,50-60,40K-50K
9153,PhD,Married,59304.0,0,1,2013-07-29,81,418,61,428,80,51,3,7,8,10,5,0,0,0,0,0,0,57,50-60,50K-60K
9166,Graduation,Married,63967.0,0,1,2013-09-08,57,387,84,141,73,35,3,4,4,12,2,0,0,0,0,0,0,53,50-60,60K-70K
9167,Graduation,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,3,9,2,12,6,0,0,0,0,0,0,65,60-70,60K-70K
9185,PhD,Single,69759.0,0,0,2013-10-28,38,452,20,514,13,30,3,4,6,5,3,0,0,0,0,0,0,55,50-60,60K-70K
9197,Graduation,Married,39722.0,0,1,2014-02-24,92,32,0,5,2,0,2,2,0,3,5,0,0,0,0,0,0,68,60-70,30K-40K
9204,Graduation,Widow,66731.0,0,1,2012-12-09,33,371,159,194,58,106,4,4,3,6,3,0,0,0,0,0,0,51,50-60,60K-70K
9206,Graduation,Together,77382.0,0,1,2014-07-01,36,491,48,231,112,105,2,5,7,12,1,0,0,1,0,0,0,53,50-60,70K-80K
9209,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,1,4,6,13,2,0,0,0,0,0,0,50,40-50,80K-90K
9212,Master,Married,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,6,6,3,13,7,0,0,0,0,0,0,59,50-60,70K-80K
9213,Graduation,Widow,31880.0,1,0,2012-10-31,13,4,1,5,2,0,1,1,0,2,8,0,0,0,0,0,0,51,50-60,30K-40K
9214,Graduation,Married,42691.0,0,0,2013-08-16,48,179,2,64,38,17,1,5,1,6,5,0,0,0,0,0,0,30,20-30,40K-50K
9215,PhD,Married,43974.0,1,0,2012-12-12,19,378,0,101,0,0,5,6,4,6,7,0,0,0,0,0,0,41,40-50,40K-50K
9216,Graduation,Married,35788.0,1,1,2014-01-23,34,23,2,11,3,1,2,2,0,3,6,0,0,0,0,0,0,50,40-50,30K-40K
9220,Graduation,Single,91700.0,0,0,2013-01-17,58,576,172,961,125,115,1,8,6,5,3,0,0,0,0,0,0,50,40-50,90K-100K
9224,PhD,Single,55260.0,0,1,2012-12-12,81,825,8,53,11,0,2,8,10,5,6,0,0,0,0,0,0,49,40-50,50K-60K
9235,Graduation,Single,,1,1,2014-05-27,45,7,0,8,2,0,1,1,0,2,7,0,0,0,0,0,0,64,60-70,
9239,Master,Married,61923.0,0,2,2013-07-26,94,92,4,18,3,3,1,2,1,4,3,0,0,0,0,0,0,60,50-60,60K-70K
9240,PhD,Single,60504.0,0,1,2014-07-02,73,458,0,24,6,4,2,6,2,8,6,0,0,0,0,0,0,50,40-50,60K-70K
9242,Graduation,Single,64509.0,0,0,2013-08-17,19,836,185,575,24,25,1,6,3,9,4,1,0,0,0,0,0,31,30-40,60K-70K
9246,Master,Together,40101.0,1,0,2012-10-14,73,171,3,129,26,24,4,6,1,6,7,0,0,0,0,0,0,36,30-40,40K-50K
9256,Graduation,Single,58350.0,0,1,2013-04-01,5,493,26,206,116,80,4,8,3,12,6,0,0,0,0,0,0,50,40-50,50K-60K
9260,PhD,Married,70356.0,0,0,2012-05-11,20,1349,16,249,43,16,2,10,6,9,6,0,0,0,0,0,0,76,70-80,70K-80K
9262,Undergraduate,Together,32414.0,0,0,2013-04-07,11,20,6,5,0,9,1,1,0,3,7,1,0,0,0,0,0,37,30-40,30K-40K
9264,Graduation,Married,79529.0,0,0,2014-04-27,1,423,42,706,73,197,1,4,8,9,2,0,0,0,0,0,0,35,30-40,70K-80K
9265,Graduation,Married,75027.0,0,1,2013-09-01,74,925,64,179,133,12,2,9,4,6,5,0,0,0,0,0,0,68,60-70,70K-80K
9274,Master,Married,80950.0,0,0,2013-03-28,44,525,147,112,219,147,1,6,7,9,2,0,0,0,1,0,0,60,50-60,80K-90K
9283,Graduation,Single,60199.0,1,2,2013-12-09,49,8,1,7,2,0,1,0,0,3,4,0,0,0,0,0,0,43,40-50,60K-70K
9284,Graduation,Together,53977.0,0,1,2013-08-06,21,620,16,165,0,24,5,5,5,12,5,0,0,0,0,0,0,63,60-70,50K-60K
9286,Master,Together,83151.0,0,0,2012-10-10,93,407,28,100,120,74,1,5,9,4,3,0,0,0,0,0,0,61,60-70,80K-90K
9289,Graduation,Married,36781.0,1,0,2014-10-04,16,29,1,17,0,3,1,2,1,2,8,0,0,0,0,0,0,42,40-50,30K-40K
9291,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,0,0,3,5,0,0,0,0,0,0,62,60-70,30K-40K
9292,Graduation,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,1,4,11,7,2,0,0,0,0,0,0,69,60-70,80K-90K
9298,PhD,Together,81574.0,0,0,2014-04-28,89,1252,0,465,46,35,1,4,5,8,1,0,1,1,0,0,0,74,70-80,80K-90K
9303,Graduation,Married,5305.0,0,1,2013-07-30,12,12,4,7,1,3,0,1,0,0,13,0,0,0,0,0,0,45,40-50,Below 20K
9305,Undergraduate,Single,79689.0,0,0,2013-12-05,65,311,26,640,180,37,1,4,9,13,2,0,0,0,0,0,0,45,40-50,70K-80K
9308,Graduation,Married,62820.0,0,0,2013-11-05,51,398,61,265,138,61,1,3,4,6,1,0,0,0,0,0,0,67,60-70,60K-70K
9316,Basic,Together,13084.0,0,0,2013-02-11,29,2,0,7,3,7,1,1,0,3,6,0,0,0,0,0,0,69,60-70,Below 20K
9323,Master,Together,49912.0,0,1,2012-07-09,5,520,8,223,32,49,4,10,5,7,8,1,0,0,0,0,0,72,70-80,40K-50K
9336,PhD,Widow,62187.0,0,1,2014-03-22,38,512,0,83,0,0,3,6,2,10,4,0,0,0,0,0,0,52,50-60,60K-70K
9347,Master,Together,50943.0,0,1,2013-06-21,49,31,0,7,2,0,1,1,0,3,5,0,0,0,0,0,0,65,60-70,50K-60K
9349,Graduation,Married,92533.0,0,0,2013-12-19,84,693,21,118,110,147,1,6,5,11,2,0,0,1,1,0,0,36,30-40,90K-100K
9353,Graduation,Single,62450.0,0,1,2014-06-01,61,515,47,267,62,66,2,5,5,4,3,0,1,0,0,0,0,62,60-70,60K-70K
9360,Graduation,Married,37040.0,0,0,2012-08-08,41,86,2,73,69,38,1,4,2,5,8,0,0,0,0,0,0,39,30-40,30K-40K
9362,Graduation,Single,69263.0,0,1,2014-05-03,14,492,5,32,13,5,1,9,1,7,6,0,1,0,0,0,0,56,50-60,60K-70K
9365,PhD,Single,60000.0,0,1,2012-12-22,57,1048,0,217,0,0,5,11,3,5,6,0,0,0,0,0,0,45,40-50,50K-60K
9369,Undergraduate,Single,88194.0,0,1,2014-03-19,19,688,14,309,201,24,1,11,10,10,5,1,0,0,1,0,0,42,40-50,80K-90K
9370,PhD,Married,65846.0,0,0,2013-05-17,68,562,81,276,80,40,1,6,3,6,4,0,0,0,0,0,0,76,70-80,60K-70K
9381,Graduation,Married,66373.0,1,1,2013-12-06,57,328,9,124,12,24,7,4,2,10,3,0,0,0,0,0,0,43,40-50,60K-70K
9384,Graduation,Married,66373.0,1,1,2013-12-06,57,328,9,124,12,24,7,4,2,10,3,0,0,0,0,0,0,43,40-50,60K-70K
9386,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,1,5,1,6,6,0,1,0,0,0,0,59,50-60,50K-60K
9392,Graduation,Single,26954.0,1,0,2014-08-05,17,4,1,11,0,0,1,1,0,2,7,0,0,0,0,0,0,50,40-50,20K-30K
9396,PhD,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,1,1,0,2,9,0,0,0,0,0,0,43,40-50,30K-40K
9400,Undergraduate,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,1,6,6,6,2,0,0,0,0,0,0,63,60-70,80K-90K
9405,PhD,Married,52869.0,1,1,2012-10-15,40,84,3,61,2,1,3,3,1,4,7,0,0,0,0,0,0,67,60-70,50K-60K
9422,Graduation,Married,38360.0,1,0,2013-05-31,26,36,2,42,20,21,2,2,1,4,3,0,0,0,0,0,0,32,30-40,30K-40K
9423,Master,Married,32765.0,1,0,2014-02-23,49,13,3,17,7,3,2,2,0,4,5,0,0,0,0,0,0,42,40-50,30K-40K
9426,Master,Single,58308.0,0,1,2013-12-01,77,691,0,69,10,0,4,2,6,3,8,0,0,0,0,0,0,57,50-60,50K-60K
9432,Graduation,Together,666666.0,1,0,2013-02-06,23,9,14,18,8,1,4,3,1,3,6,0,0,0,0,0,0,44,40-50,Over 200K
9449,PhD,Single,79761.0,0,1,2013-04-10,32,415,5,124,15,35,1,5,2,11,3,0,0,0,0,0,0,63,60-70,70K-80K
9451,Graduation,Married,73538.0,0,1,2012-11-25,92,811,76,428,99,137,3,10,4,9,7,0,0,0,0,0,0,56,50-60,70K-80K
9460,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,1,3,2,2,8,0,0,0,0,0,0,58,50-60,20K-30K
9463,Graduation,Together,71706.0,0,1,2012-11-13,16,931,56,253,91,98,4,9,5,7,5,0,0,0,0,0,0,62,60-70,70K-80K
9467,Graduation,Single,34738.0,1,0,2014-11-05,51,3,2,10,3,0,1,1,0,3,6,0,0,0,0,0,0,37,30-40,30K-40K
9477,PhD,Married,65324.0,0,1,2014-11-01,0,384,0,102,21,32,3,6,2,9,4,0,0,0,0,0,0,67,60-70,60K-70K
9478,Graduation,Single,66503.0,1,0,2012-08-14,30,91,64,128,65,3,2,4,3,6,3,0,0,0,0,0,0,36,30-40,60K-70K
9481,Graduation,Married,17148.0,1,0,2014-01-28,80,9,9,11,13,10,4,3,1,3,8,0,0,0,0,0,0,45,40-50,Below 20K
9483,Graduation,Together,57957.0,0,1,2013-08-19,24,290,59,177,77,5,7,4,6,8,3,0,0,0,0,0,1,62,60-70,50K-60K
9485,PhD,Married,45921.0,0,0,2014-10-03,23,102,9,49,24,3,1,2,1,6,4,0,0,0,0,0,0,35,30-40,40K-50K
9491,Graduation,Together,23976.0,1,0,2013-12-27,68,14,1,21,2,3,3,3,1,3,7,0,0,0,0,0,0,37,30-40,20K-30K
9493,PhD,Single,76412.0,0,0,2013-05-05,15,840,53,804,23,71,1,5,4,8,3,0,0,1,1,0,0,41,40-50,70K-80K
9495,Graduation,Together,71853.0,0,0,2013-08-05,29,358,108,413,141,97,1,2,8,6,1,0,0,0,0,0,0,39,30-40,70K-80K
9499,Graduation,Married,93404.0,1,2,2013-07-05,97,1279,15,287,20,0,3,3,4,7,5,0,1,1,0,0,0,67,60-70,90K-100K
9500,Graduation,Married,58113.0,0,1,2013-01-25,66,221,104,169,102,78,3,9,2,8,7,0,0,0,0,0,1,62,60-70,50K-60K
9503,Graduation,Single,28071.0,0,0,2012-08-29,65,39,33,130,41,26,2,5,1,5,8,0,0,0,0,0,0,41,40-50,20K-30K
9504,Master,Married,81698.0,0,0,2013-06-11,4,179,28,520,111,123,1,3,8,13,1,0,0,0,0,0,0,72,70-80,80K-90K
9507,Graduation,Married,40794.0,0,1,2013-07-04,18,261,23,73,4,23,2,6,3,5,7,0,0,0,0,0,0,46,40-50,40K-50K
9516,Undergraduate,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,2,9,7,10,7,0,1,0,0,1,0,50,40-50,40K-50K
9523,Graduation,Together,40479.0,1,0,2013-08-17,95,5,0,8,2,0,1,0,0,3,4,0,0,0,0,0,0,39,30-40,40K-50K
9529,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,1,3,9,9,2,0,0,0,1,0,0,31,30-40,70K-80K
9530,Graduation,Married,24645.0,1,0,2012-01-11,16,5,3,4,4,1,1,1,0,2,8,0,0,0,0,0,0,33,30-40,20K-30K
9543,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,1,0,0,3,7,0,0,0,0,0,0,36,30-40,Below 20K
9553,Graduation,Married,7500.0,0,0,2013-09-01,94,0,2,3,4,1,1,0,0,3,6,0,0,0,0,0,0,34,30-40,Below 20K
9559,PhD,Married,57072.0,0,1,2014-01-24,79,944,0,60,0,0,2,7,5,13,5,1,0,0,0,0,0,60,50-60,50K-60K
9560,Graduation,Together,83003.0,0,0,2013-03-03,18,856,61,570,40,25,1,7,6,8,3,0,0,1,0,0,0,56,50-60,80K-90K
9576,PhD,Together,32313.0,1,0,2013-11-02,60,86,4,56,2,4,3,4,0,4,9,0,0,0,0,0,0,39,30-40,30K-40K
9579,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,3,2,2,2,8,0,0,0,0,0,0,62,60-70,30K-40K
9589,PhD,Widow,82032.0,0,0,2014-05-04,54,332,194,377,149,125,0,4,6,7,1,0,0,0,0,0,0,73,70-80,80K-90K
9592,Graduation,Together,22010.0,1,0,2013-06-30,51,11,2,9,3,0,2,2,0,3,8,0,0,0,0,0,0,38,30-40,20K-30K
9595,Graduation,Together,64260.0,0,0,2013-11-01,1,539,169,816,20,0,1,4,5,4,3,0,0,0,0,0,0,60,50-60,60K-70K
9596,PhD,Single,65295.0,0,0,2013-12-23,19,365,32,117,34,110,1,3,3,13,2,0,0,0,0,0,0,41,40-50,60K-70K
9597,Graduation,Married,73448.0,0,0,2014-10-02,10,236,106,189,23,41,1,7,2,9,4,0,0,0,0,0,0,52,50-60,70K-80K
9606,PhD,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,1,4,2,6,3,0,0,1,1,0,0,56,50-60,60K-70K
9612,Undergraduate,Single,23830.0,0,0,2014-07-02,3,1,8,6,4,8,1,1,0,3,7,0,0,0,0,0,0,34,30-40,20K-30K
9617,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,1,1,0,3,3,0,0,0,0,0,0,70,60-70,Below 20K
9624,PhD,Together,65488.0,0,0,2014-06-13,46,603,45,207,36,18,1,3,4,6,1,0,0,0,0,0,0,63,60-70,60K-70K
9635,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,1,3,1,3,6,0,0,0,0,0,0,38,30-40,30K-40K
9645,Graduation,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,1,9,4,10,6,0,0,0,0,0,0,53,50-60,60K-70K
9648,Graduation,Single,46904.0,1,1,2012-03-11,20,153,4,56,0,9,4,5,1,4,8,0,0,0,0,0,0,54,50-60,40K-50K
9653,Graduation,Married,35797.0,0,1,2012-10-16,16,27,1,14,4,1,2,2,0,3,8,0,0,0,0,0,0,46,40-50,30K-40K
9665,PhD,Divorced,54237.0,0,1,2013-04-27,48,267,3,30,4,0,4,5,2,5,6,0,0,0,0,0,0,64,60-70,50K-60K
9668,Graduation,Married,18793.0,1,0,2013-12-01,14,4,16,20,0,17,3,2,0,4,8,0,0,0,0,0,0,50,40-50,Below 20K
9671,Graduation,Married,19514.0,1,1,2014-01-26,47,14,3,21,2,1,4,3,1,2,8,1,0,0,0,0,0,53,50-60,Below 20K
9672,Undergraduate,Married,23162.0,1,1,2013-12-21,82,8,3,9,19,4,3,1,1,3,6,0,0,0,0,0,0,51,50-60,20K-30K
9687,Graduation,Single,73170.0,0,0,2014-05-31,1,184,174,256,50,30,1,5,4,6,2,0,0,0,0,0,0,46,40-50,70K-80K
9697,Graduation,Married,53790.0,0,2,2014-06-03,86,335,42,127,28,5,3,7,2,8,6,0,0,0,0,0,0,70,60-70,50K-60K
9699,Graduation,Divorced,67272.0,0,1,2013-12-21,12,357,35,271,28,28,3,6,2,12,5,0,0,0,0,0,0,55,50-60,60K-70K
9701,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,3,4,2,3,7,0,0,0,0,0,0,33,30-40,40K-50K
9703,PhD,Married,38097.0,1,1,2012-10-15,70,77,2,35,0,1,4,3,2,2,7,1,0,0,0,0,0,51,50-60,30K-40K
9706,PhD,Single,31560.0,1,0,2013-06-24,98,62,1,20,4,0,2,2,1,3,8,0,0,0,0,0,0,47,40-50,30K-40K
9707,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,3,4,2,11,8,0,1,0,0,1,0,52,50-60,50K-60K
9710,PhD,Divorced,58086.0,0,1,2013-01-20,80,708,7,62,0,0,2,11,3,7,8,0,0,0,0,0,0,52,50-60,50K-60K
9723,Graduation,Married,67716.0,0,1,2013-10-01,8,530,142,217,62,9,4,7,4,13,5,0,1,0,0,0,0,61,60-70,60K-70K
9725,PhD,Together,28764.0,1,1,2014-05-06,16,8,0,3,0,0,1,1,0,2,8,1,0,0,0,0,0,55,50-60,20K-30K
9727,Graduation,Married,23539.0,0,0,2014-02-28,13,4,24,11,16,1,1,2,0,4,6,0,0,0,0,0,0,64,60-70,20K-30K
9729,Graduation,Widow,58275.0,1,1,2013-02-06,48,189,10,253,56,43,6,8,2,7,7,0,0,0,0,0,0,66,60-70,50K-60K
9733,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,1,1,1,2,6,1,0,0,0,0,0,43,40-50,20K-30K
9736,Graduation,Married,41850.0,1,1,2012-12-24,51,53,5,19,2,13,3,3,0,3,8,0,0,0,0,0,0,41,40-50,40K-50K
9738,Master,Together,42386.0,1,0,2013-01-13,43,65,4,16,0,4,1,3,0,3,8,0,0,0,0,0,0,35,30-40,40K-50K
9739,Graduation,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,2,2,2,2,7,0,0,0,0,0,0,58,50-60,30K-40K
9743,Graduation,Married,76998.0,0,1,2013-11-01,85,1449,89,161,69,35,2,11,8,8,6,0,0,1,0,0,0,66,60-70,70K-80K
9750,PhD,Divorced,64325.0,0,1,2013-07-02,41,731,60,353,78,12,5,10,3,5,7,0,0,0,0,0,0,60,50-60,60K-70K
9757,Graduation,Together,84906.0,0,0,2013-04-10,98,997,15,414,99,30,1,5,6,12,2,0,1,1,0,1,0,49,40-50,80K-90K
9760,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,6,10,5,10,8,0,0,0,0,0,0,58,50-60,50K-60K
9771,Undergraduate,Single,23331.0,1,0,2012-05-10,97,104,20,101,24,15,6,5,1,5,9,0,0,0,0,0,0,33,30-40,20K-30K
9780,Master,Together,71499.0,0,1,2013-06-25,12,465,25,132,136,0,2,8,3,13,4,0,0,0,0,0,0,50,40-50,70K-80K
